date	CPU	Mem	Network
08010113092013	0	4.51325790332135	0.027
08020113092013	12.5	4.51465427149023	0.012
08030113092013	0	4.51188603283964	0.024
08040113092013	14.3	4.51369886169047	0.011
08050113092013	0	4.51676107258714	0.015
08060113092013	16.7	4.51462977380306	0.038
08070113092013	0	4.51580566278738	0.114
08080113092013	16.7	4.51438479693132	0.028
08090113092013	0	4.51318441025983	0.016
08100113092013	16.7	4.51301292644961	0.07
08110113092013	0	4.51617312809498	0.158
08120113092013	0	4.51453178305436	0.091
08130113092013	0	4.51401733162372	0.03
08140113092013	20	4.51315991257265	0.051
08150113092013	0	4.51443379230567	0.038
08160113092013	0	4.51556068591564	0.044
08170113092013	14.3	4.51389484318785	0.029
08180113092013	14.3	4.51448278768002	0.025
08190113092013	0	4.51477675992609	0.009
08200113092013	14.3	4.51560968128999	0.036
08210113092013	14.3	4.51411532237241	0.043
08220113092013	16.7	4.5128414426394	0.011
08230113092013	16.7	4.51583016047455	0.057
08240113092013	16.7	4.51387034550068	0.043
08250113092013	0	4.51144507447052	0.032
08260113092013	0	4.51259646576767	0.082
08270113092013	0	4.51529121135674	0.083
08280113092013	16.7	4.51565867666434	0.014
08290113092013	0	4.51470326686458	0.038
08300113092013	14.3	4.51293943338809	0.019
08310113092013	20	4.51560968128999	0.044
08320113092013	14.3	4.51712853789474	0.047
08330113092013	16.7	4.51600164428476	0.079
08340113092013	14.3	4.515046234485	0.03
08350113092013	14.3	4.51507073217218	0.079
08360113092013	14.3	4.51235148889593	0.047
08370113092013	0	4.51458077842871	0.077
08380113092013	0	4.51494824373631	0.017
08390113092013	0	4.51609963503346	0.049
08400113092013	16.7	4.51727552401778	0.016
08410113092013	16.7	4.51700604945887	0.019
08420113092013	25	4.51433580155697	0.064
08430113092013	0	4.51556068591564	0.061
08440113092013	14.3	4.51436029924415	0.026
08450113092013	14.3	4.51269445651636	0.047
08460113092013	0	4.51203301896268	0.033
08470113092013	0	4.51494824373631	0.035
08480113092013	16.7	4.51453178305436	0.023
08490113092013	0	4.51573216972586	0.044
08500113092013	28.6	4.51387034550068	0.037
08510113092013	0	4.51497274142348	0.029
08520113092013	0	4.51710404020756	0.064
08530113092013	16.7	4.51521771829522	0.038
08540113092013	0	4.51673657489996	0.056
08550113092013	16.7	4.5154136997926	0.1
08560113092013	0	4.51529121135674	0.088
08570113092013	0	4.51536470441826	0.041
08580113092013	16.7	4.51663858415127	0.12
08590113092013	0	4.51707954252039	0.058
09000113092013	14.3	4.51627111884367	0.028
09010113092013	14.3	4.51673657489996	0.023
09020113092013	16.7	4.51308641951113	0.06
09030113092013	0	4.5135763732546	0.034
09040113092013	14.3	4.51646710034106	0.033
09050113092013	0	4.51744700782799	0.034
09060113092013	0	4.51494824373631	0.098
09070113092013	0	4.51617312809498	0.034
09080113092013	16.7	4.51668757952562	0.021
09090213092013	0	4.51597714659759	0.046
09100113092013	14.3	4.5162466211565	0.076
09110113092013	0	4.51710404020756	0.042
09120113092013	14.3	4.51695705408452	0.086
09130113092013	0	4.51700604945887	0.031
09140113092013	0	4.51475226223892	0.03
09150113092013	14.3	4.51502173679783	0.065
09160113092013	0	4.51749600320234	0.01
09170113092013	14.3	4.51663858415127	0.182
09180113092013	16.7	4.51629561653084	0.022
09190113092013	0	4.51585465816172	0.024
09200113092013	14.3	4.51899036211991	0.016
09210213092013	0	4.51597714659759	0.017
09220113092013	0	4.51712853789474	0.041
09230113092013	0	4.51529121135674	0.057
09240113092013	0	4.51612413272063	0.097
09250113092013	16.7	4.51585465816172	0.046
09260113092013	0	4.51529121135674	0.063
09270113092013	0	4.51453178305436	0.042
09280113092013	0	4.5165160957154	0.084
09290113092013	0	4.51543819747978	0.021
09300113092013	0	4.51416431774676	0.023
09310113092013	0	4.51605063965911	0.045
09320113092013	0	4.5154136997926	0.057
09330213092013	14.3	4.51470326686458	0.049
09340113092013	14.3	4.51710404020756	0.038
09350113092013	14.3	4.51756949626386	0.075
09360113092013	14.3	4.51526671366956	0.072
09370113092013	14.3	4.51450728536719	0.045
09380113092013	14.3	4.51499723911065	0.086
09390113092013	14.3	4.51328240100852	0.057
09400113092013	0	4.51507073217218	0.05
09410113092013	14.3	4.51583016047455	0.052
09420113092013	14.3	4.51426230849546	0.056
09430113092013	14.3	4.51575666741303	0.103
09440113092013	14.3	4.51472776455175	0.044
09450113092013	0	4.51654059340258	0.051
09460113092013	14.3	4.51433580155697	0.024
09470113092013	0	4.51609963503346	0.094
09480113092013	14.3	4.51595264891042	0.069
09490113092013	14.3	4.51658958877692	0.048
09500113092013	0	4.51737351476647	0.05
09510113092013	0	4.51556068591564	0.052
09520213092013	14.3	4.51668757952562	0.061
09530113092013	0	4.51269445651636	0.154
09540113092013	0	4.51654059340258	0.04
09550113092013	0	4.51695705408452	0.047
09560113092013	0	4.51507073217218	0.064
09570113092013	16.7	4.51372335937764	0.049
09580113092013	16.7	4.51507073217218	0.052
09590113092013	0	4.5154136997926	0.041
10000113092013	14.3	4.51565867666434	0.053
10010113092013	0	4.51774098007407	0.058
10020113092013	0	4.51308641951113	0.078
10030113092013	0	4.51470326686458	0.073
10040213092013	0	4.51641810496671	0.06
10050113092013	16.7	4.51573216972586	0.022
10060113092013	0	4.51605063965911	0.032
10070113092013	14.3	4.51519322060804	0.107
10080113092013	16.7	4.51752050088951	0.148
10090113092013	0	4.51585465816172	0.043
10100113092013	14.3	4.51595264891042	0.032
10110113092013	14.3	4.51737351476647	0.053
10120113092013	0	4.5179859569458	0.054
10130113092013	0	4.51805945000732	0.019
10140113092013	0	4.5179859569458	0.024
10150113092013	0	4.51095512072705	0.049
10160213092013	0	4.51235148889593	0.078
10170113092013	16.7	4.52384090418024	0.085
10180113092013	0	4.52636416595909	0.096
10190113092013	0	4.53694716681798	0.059
10200113092013	0	4.53635922232582	0.074
10210113092013	0	4.53814755348948	0.084
10220113092013	0	4.53545280790041	0.057
10230113092013	14.3	4.59936727373569	0.103
10240113092013	0	4.60889687404612	0.063
10250113092013	14.3	4.61107716820455	0.059
10260113092013	0	4.59784841713094	0.094
10270113092013	0	4.6022090054478	0.075
10280113092013	0	4.60142507945825	0.076
10290113092013	0	4.61105267051738	0.131
10300113092013	0	4.59983272979198	0.218
10310113092013	0	4.60083713496609	0.085
10320113092013	16.7	4.60020019509958	0.093
10330113092013	14.3	4.59958775292025	0.174
10340113092013	0	4.59730946801313	0.111
10350113092013	0	4.60196402857606	0.063
10360113092013	0	4.59713798420291	0.034
10370113092013	14.3	4.60176804707868	0.063
10380113092013	28.6	4.60140058177107	0.132
10390113092013	0	4.60238048925801	0.038
10400113092013	0	4.59995521822785	0.237
10410113092013	25	4.60037167890979	0.219
10420113092013	0	4.60176804707868	0.063
10430113092013	14.3	4.61276750861951	0.128
10440113092013	0	4.61416387678839	0.044
10450113092013	0	4.61264502018364	0.051
10460113092013	16.7	4.61129764738911	0.057
10470213092013	14.3	4.61137114045063	0.066
10480113092013	0	4.61274301093234	0.065
10490113092013	14.3	4.61119965664042	0.043
10500113092013	0	4.60855390642569	0.145
10510113092013	14.3	4.61276750861951	0.102
10520113092013	0	4.6129634901169	0.048
10530113092013	16.7	4.61198358262996	0.043
10540113092013	25	4.61271851324516	0.086
10550113092013	0	4.60968080003567	0.056
10560113092013	0	4.61320846698863	0.035
10570113092013	0	4.61271851324516	0.03
10580113092013	14.3	4.61247353637343	0.063
10590213092013	16.7	4.60916634860503	0.032
11000113092013	0	4.61227755487604	0.048
11010113092013	0	4.59718697957726	0.018
11020113092013	0	4.62678018568267	0.075
11030113092013	0	4.63160623005582	0.093
11040113092013	0	4.62959741970761	0.148
11050113092013	0	4.63077330869193	0.083
11060113092013	0	4.63207168611211	0.07
11070113092013	0	4.63145924393278	0.054
11080113092013	16.7	4.62910746596414	0.029
11090113092013	14.3	4.63136125318409	0.062
11100113092013	0	4.62854401915915	0.041
11110113092013	0	4.62935244283587	0.059
11120113092013	0	4.62847052609763	0.047
11130113092013	20	4.63145924393278	0.066
11140113092013	16.7	4.6284950237848	0.183
11150113092013	14.3	4.62994038732803	0.064
11160113092013	0	4.62717214867744	0.042
11170113092013	16.7	4.62531032445227	0.046
11180113092013	0	4.63092029481497	0.046
11190113092013	14.3	4.63018536419977	0.066
11200113092013	14.3	4.63040584338433	0.035
11210113092013	0	4.63060182488171	0.061
11220113092013	14.3	4.63055282950737	0.04
11230113092013	14.3	4.63236565835819	0.054
11240113092013	16.7	4.6311652716867	0.089
11250113092013	16.7	4.6311652716867	0.079
11260113092013	14.3	4.63092029481497	0.043
11270113092013	0	4.62996488501521	0.078
11280113092013	14.3	4.63038134569715	0.152
11290113092013	0	4.62533482213944	0.114
11300213092013	14.3	4.63003837807673	0.068
11310113092013	14.3	4.62918095902566	0.072
11320113092013	0	4.63143474624561	0.058
11330113092013	14.3	4.62974440583065	0.061
11340113092013	25	4.63143474624561	0.117
